CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
682911	F m -3 m	Ce O2	Fluorite#CaF2	Electronic structure of Ce$_{1-x}$M$_x$O$_2$ , where M = Rh, Pd, by MBJLDA calculations	Solid State Sciences (2018) 86,  p. 34-37	4	293.00	2018	-1	
682912	F m -3 m	Ce0.875 Rh0.125 O2	Fluorite#CaF2	Electronic structure of Ce$_{1-x}$M$_x$O$_2$ , where M = Rh, Pd, by MBJLDA calculations	Solid State Sciences (2018) 86,  p. 34-37	4	293.00	2018	-1	
682913	F m -3 m	Ce0.875 Pd0.125 O2	Fluorite#CaF2	Electronic structure of Ce$_{1-x}$M$_x$O$_2$ , where M = Rh, Pd, by MBJLDA calculations	Solid State Sciences (2018) 86,  p. 34-37	4	293.00	2018	-1	
682914	F m -3 m	Th O2	Fluorite#CaF2	Combined crystal chemistry and DFT studies of ThNCl and Th$_2$N$_2$X (X: chalcogen) behaving as pseudo-binaries	Solid State Sciences (2018) 76,  p. 1-7	4	293.00	2018	-1	
682941	F m -3 m	Mg2 Si	Fluorite#CaF2	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682942	F m -3 m	Mg2 Si	Fluorite#CaF2	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682943	F m -3 m	Mg2 Si	Fluorite#CaF2	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682944	F m -3 m	Mg2 Si	Fluorite#CaF2	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682945	P n m a	Mg2 Si	TiNiSi#MgSrSi	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682946	P n m a	Mg2 Si	TiNiSi#MgSrSi	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682947	P n m a	Mg2 Si	TiNiSi#MgSrSi	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682948	P 63/m m c	Mg2 Si	Ni2In#Co1.75Ge	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	2	293.00	2018	-1	
682949	P 4/n m m Z	Mg2 Si	Matlockite#PbClF	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	2	293.00	2018	-1	
682950	P 4/n m m Z	Mg2 Si	Cu2Sb	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	2	293.00	2018	-1	
682951	P 4/n m m Z	Mg2 Si	Cu2Sb	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	2	293.00	2018	-1	
682952	P 4/n m m Z	Mg2 Si	Cu2Sb	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	2	293.00	2018	-1	
682953	P -1	Mg2 Si		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682954	P -1	Mg2 Si		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682955	P -1	Mg2 Si		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682956	P -1	Mg2 Si		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682957	P -1	Mg2 Si		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682958	P -1	Mg2 Si		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682959	P -1	Mg2 Si		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
682960	P -1	Mg2 Si		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
683175	R -3 m R	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	1	293.00	2018	-1	
683176	R -3 m R	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	1	293.00	2018	-1	
683177	R -3 m R	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	1	293.00	2018	-1	
683178	R -3 m R	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	1	293.00	2018	-1	
683179	R -3 m R	Mg Si2	CaSi2(hR6)	Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	2	293.00	2018	-1	
683180	P 1 21/c 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
683181	I m m m	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	2	293.00	2018	-1	
683182	I m m m	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	2	293.00	2018	-1	
683183	C 1 m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	8	293.00	2018	-1	
683184	P 1 m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
683185	C 1 m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	8	293.00	2018	-1	
683186	C 1 m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	8	293.00	2018	-1	
683187	C 1 2/m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	8	293.00	2018	-1	
683188	C 1 2/m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	8	293.00	2018	-1	
683189	C 1 2/m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	8	293.00	2018	-1	
683190	P 1 21/m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
683191	C 1 m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	8	293.00	2018	-1	
683192	P 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
683193	P 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	4	293.00	2018	-1	
683194	C 1 m 1	Mg Si2		Pressure-stabilized binary compounds of magnesium and silicon	Physical Review Materials (2018) 2, (2)  Article ID 023803 (p. null-null)	8	293.00	2018	-1	
683213	C 1 2/m 1	Mn O2		Understanding crystallization pathways leading to manganese oxide polymorph formation	Nature Communications (2018) 9,   Article ID 2553 (p. null-null)	6	293.00	2018	-1	
683214	P n m a	Mn O2	MnO2	Understanding crystallization pathways leading to manganese oxide polymorph formation	Nature Communications (2018) 9,   Article ID 2553 (p. null-null)	4	293.00	2018	-1	
683216	P n n m	Fe N2		Fe-N system at high pressure reveals a compound featuring polymeric nitrogen chains	Nature Communications (2018) 9,   Article ID 2756 (p. 1-8)	2	293.00	2018	-1	
683234	I 41/a m d Z	Ti O2	Anatase#TiO2	Calibrating the extended Hückel method to quantitatively screen the electronic properties of materials	Scientific Reports (2018) 8,   Article ID 10530 (p. null-null)	4	293.00	2018	-1	
683235	P 42/m n m	Ti O2	Rutile#TiO2	Calibrating the extended Hückel method to quantitatively screen the electronic properties of materials	Scientific Reports (2018) 8,   Article ID 10530 (p. null-null)	2	293.00	2018	-1	
683394	P 42/m n m	Ti O2	Rutile#TiO2	First-principles investigation of aluminum intercalation and diffusion in TiO$_2$ materials: Anatase versus rutile	Journal of Power Sources (2018) 384,  p. 249-255	2	293.00	2018	-1	
683399	F d d d Z	Mg2 Cu	Mg2Cu	Hydrogen storage in MgX (X = Cu and Ni) systems - is there still news?	Journal of Power Sources (2018) 402,  p. 394-401	16	293.00	2018	-1	
683400	I 4/m m m	Mg2 Cu		Hydrogen storage in MgX (X = Cu and Ni) systems - is there still news?	Journal of Power Sources (2018) 402,  p. 394-401	2	293.00	2018	-1	
683401	P 62 2 2	Mg2 Ni	Mg2Ni	Hydrogen storage in MgX (X = Cu and Ni) systems - is there still news?	Journal of Power Sources (2018) 402,  p. 394-401	6	293.00	2018	-1	
683402	I 4/m m m	Mg2 Ni		Hydrogen storage in MgX (X = Cu and Ni) systems - is there still news?	Journal of Power Sources (2018) 402,  p. 394-401	2	293.00	2018	-1	
683407	F d -3 m Z	Mg Cu2	Laves(cub)#MgCu2	Hydrogen storage in MgX (X = Cu and Ni) systems - is there still news?	Journal of Power Sources (2018) 402,  p. 394-401	8	293.00	2018	-1	
683411	P 63/m m c	Mg Ni2	Laves(4H)#MgNi2	Hydrogen storage in MgX (X = Cu and Ni) systems - is there still news?	Journal of Power Sources (2018) 402,  p. 394-401	8	293.00	2018	-1	
683412	P 63/m m c	Mg Ni2	Laves(4H)#MgNi2	Hydrogen storage in MgX (X = Cu and Ni) systems - is there still news?	Journal of Power Sources (2018) 402,  p. 394-401	8	293.00	2018	-1	
683422	P 6/m m m	Ti B2	AlB2	Topological Dirac nodal-net fermions in AlB$_2$-type TiB$_2$ and ZrB$_2$	Physical Review Materials (2018) 2, (1)  Article ID 014202 (p. null-null)	1	293.00	2018	-1	
683432	P b c n	Ti2 O	α−PbO2#Fe2N.94	Resolving phase stability in the Ti-O binary with first-principles statistical mechanics methods	Physical Review Materials (2018) 2, (3)  Article ID 033604 (p. null-null)	4	293.00	2018	-1	
683438	I 41/a m d Z	Ti O2	Anatase#TiO2	Resolving phase stability in the Ti-O binary with first-principles statistical mechanics methods	Physical Review Materials (2018) 2, (3)  Article ID 033604 (p. null-null)	4	293.00	2018	-1	
683439	P 42/m n m	Ti O2		Resolving phase stability in the Ti-O binary with first-principles statistical mechanics methods	Physical Review Materials (2018) 2, (3)  Article ID 033604 (p. null-null)	2	293.00	2018	-1	
683446	P n n m	Fe Sb2	Marcasite#FeS2(oP6)	Study for material analogs of FeSb$_2$: Material design for thermoelectric materials	Physical Review Materials (2018) 2, (3)  Article ID 034604 (p. null-null)	2	293.00	2018	-1	
683485	P -3 m 1	Ti Se2	CdI2(hP3)	Vibrational and dielectric properties of the bulk transition metal dichalcogenides	Physical Review Materials (2018) 2, (6)  Article ID 063608 (p. null-null)	1	293.00	2018	-1	
683486	P -3 m 1	Ti Te2	CdI2(hP3)	Vibrational and dielectric properties of the bulk transition metal dichalcogenides	Physical Review Materials (2018) 2, (6)  Article ID 063608 (p. null-null)	1	293.00	2018	-1	
683487	P -3 m 1	Zr S2	CdI2(hP3)	Vibrational and dielectric properties of the bulk transition metal dichalcogenides	Physical Review Materials (2018) 2, (6)  Article ID 063608 (p. null-null)	1	293.00	2018	-1	
683488	P -3 m 1	Zr Se2	CdI2(hP3)	Vibrational and dielectric properties of the bulk transition metal dichalcogenides	Physical Review Materials (2018) 2, (6)  Article ID 063608 (p. null-null)	1	293.00	2018	-1	
683495	I 4/m	Ti2 C		Revealing unusual rigid diamond net analogues in superhard titanium carbides	RSC Advances (2018) 8, (26) p. 14479-14487	4	293.00	2018	-1	
683496	R -3 m H	Ti2 C		Revealing unusual rigid diamond net analogues in superhard titanium carbides	RSC Advances (2018) 8, (26) p. 14479-14487	3	293.00	2018	-1	
683497	F d -3 m S	Ti2 C	Ti2C	Revealing unusual rigid diamond net analogues in superhard titanium carbides	RSC Advances (2018) 8, (26) p. 14479-14487	16	293.00	2018	-1	
683502	R -3 m H	Ti C2		Revealing unusual rigid diamond net analogues in superhard titanium carbides	RSC Advances (2018) 8, (26) p. 14479-14487	3	293.00	2018	-1	
683509	F m -3 m	Mg2 Si	Fluorite#CaF2	First-principles study of thermoelectric properties of Mg$_2$Si–Mg$_2$Pb semiconductor materials	RSC Advances (2018) 8, (31) p. 17168-17175	4	293.00	2018	-1	
683514	P n n m	Cr O2	CaCl2	Structural, magnetic and electronic properties of CrO$_2$ at multimegabar pressures	RSC Advances (2018) 8, (43) p. 24561-24570	2	293.00	2018	-1	
683515	P n m a	Cr O2	MnO2	Structural, magnetic and electronic properties of CrO$_2$ at multimegabar pressures	RSC Advances (2018) 8, (43) p. 24561-24570	4	293.00	2018	-1	
683516	P 42/m n m	Cr O2	Rutile#TiO2	Structural, magnetic and electronic properties of CrO$_2$ at multimegabar pressures	RSC Advances (2018) 8, (43) p. 24561-24570	2	293.00	2018	-1	
683517	I 4/m m m	Cr O2	Au2Ti	Structural, magnetic and electronic properties of CrO$_2$ at multimegabar pressures	RSC Advances (2018) 8, (43) p. 24561-24570	2	293.00	2018	-1	
683518	P -6 2 m	Cr O2	ZrNiAl#Mg2In	Structural, magnetic and electronic properties of CrO$_2$ at multimegabar pressures	RSC Advances (2018) 8, (43) p. 24561-24570	3	293.00	2018	-1	
683519	P a -3	Cr O2	PdF2(cP12)	Structural, magnetic and electronic properties of CrO$_2$ at multimegabar pressures	RSC Advances (2018) 8, (43) p. 24561-24570	4	293.00	2018	-1	
683522	I 4/m	W2 B		Effect of pressure on the structural, electronic and mechanical properties of ultraincompressible W$_2$B	RSC Advances (2018) 8, (62) p. 35664-35671	4	293.00	2018	-1	
683532	F d -3 m S	Ni2 Y	Laves(cub)#MgCu2	A first-principles calculation of structural, mechanical, thermodynamic and electronic properties of binary Ni–Y compounds	RSC Advances (2018) 8, (72) p. 41575-41586	8	293.00	2018	-1	
683617	C m m m	Zr H0.5		Structure and thermodynamic properties of zirconium hydrides by structure search method and first principles calculations	Computational Materials Science (2018) 150,  p. 77-85	8	293.00	2018	-1	
683618	C 1 2/m 1	Zr H0.5		Structure and thermodynamic properties of zirconium hydrides by structure search method and first principles calculations	Computational Materials Science (2018) 150,  p. 77-85	16	293.00	2018	-1	
683619	C 1 2/m 1	Zr H0.5		Structure and thermodynamic properties of zirconium hydrides by structure search method and first principles calculations	Computational Materials Science (2018) 150,  p. 77-85	8	293.00	2018	-1	
683620	R -3 m H	Zr H0.5		Structure and thermodynamic properties of zirconium hydrides by structure search method and first principles calculations	Computational Materials Science (2018) 150,  p. 77-85	12	293.00	2018	-1	
683621	P 3 m 1	Zr H0.5		Structure and thermodynamic properties of zirconium hydrides by structure search method and first principles calculations	Computational Materials Science (2018) 150,  p. 77-85	4	293.00	2018	-1	
683632	I 4/m m m	Zr H2	ThH2	Structure and thermodynamic properties of zirconium hydrides by structure search method and first principles calculations	Computational Materials Science (2018) 150,  p. 77-85	2	293.00	2018	-1	
683633	I 4/m m m	Zr H2		Structure and thermodynamic properties of zirconium hydrides by structure search method and first principles calculations	Computational Materials Science (2018) 150,  p. 77-85	2	293.00	2018	-1	
683634	F m -3 m	Zr H2	Fluorite#CaF2	Structure and thermodynamic properties of zirconium hydrides by structure search method and first principles calculations	Computational Materials Science (2018) 150,  p. 77-85	4	293.00	2018	-1	
683691	P b c n	Fe2 N	Fe2N-zeta	Competing ferromagnetic and anti-ferromagnetic interactions in iron nitride ζ-Fe$_2$N	Journal of Magnetism and Magnetic Materials (2018) 449,  p. 582-589	4	293.00	2018	-1	
683701	P 6/m m m	Fe B2	SmNiSb	FeX (X = B, N) binary compounds. First-principles calculations of electronic structures, theoretic hardness and magnetic properties	Journal of Magnetism and Magnetic Materials (2018) 451,  p. 761-769	1	293.00	2018	-1	
683703	I 4/m c m	Fe2 B	FeSn2	FeX (X = B, N) binary compounds. First-principles calculations of electronic structures, theoretic hardness and magnetic properties	Journal of Magnetism and Magnetic Materials (2018) 451,  p. 761-769	4	293.00	2018	-1	
683708	P b c n	Fe2 N	Fe2N-zeta	FeX (X = B, N) binary compounds. First-principles calculations of electronic structures, theoretic hardness and magnetic properties	Journal of Magnetism and Magnetic Materials (2018) 451,  p. 761-769	4	293.00	2018	-1	
683743	F -4 3 m	Mn2 As	Heusler(half)#AlLiSi#MgAgAs	The structural, electronic, magnetic and elastic properties of Ge doped half-Heusler compounds Mn$_2$Ge$_x$As$_{1-x}$ (x = 0.25, 0.50, 0.75, 1.00)	Journal of Magnetism and Magnetic Materials (2018) 460,  p. 461-470	4	293.00	2018	-1	
683744	F -4 3 m	Mn2 Ge0.25 As0.75	Heusler(half)#AlLiSi#MgAgAs	The structural, electronic, magnetic and elastic properties of Ge doped half-Heusler compounds Mn$_2$Ge$_x$As$_{1-x}$ (x = 0.25, 0.50, 0.75, 1.00)	Journal of Magnetism and Magnetic Materials (2018) 460,  p. 461-470	4	293.00	2018	-1	
683745	F -4 3 m	Mn2 Ge0.75 As0.25	Heusler(half)#AlLiSi#MgAgAs	The structural, electronic, magnetic and elastic properties of Ge doped half-Heusler compounds Mn$_2$Ge$_x$As$_{1-x}$ (x = 0.25, 0.50, 0.75, 1.00)	Journal of Magnetism and Magnetic Materials (2018) 460,  p. 461-470	4	293.00	2018	-1	
683746	F -4 3 m	Mn2 Ge	Heusler(half)#AlLiSi#MgAgAs	The structural, electronic, magnetic and elastic properties of Ge doped half-Heusler compounds Mn$_2$Ge$_x$As$_{1-x}$ (x = 0.25, 0.50, 0.75, 1.00)	Journal of Magnetism and Magnetic Materials (2018) 460,  p. 461-470	4	293.00	2018	-1	
683759	F d -3 m Z	Dy Ni2	Laves(cub)#MgCu2	Thermoelectric properties of rare-earth based RENi$_2$ (RE = Dy, Ho and Er) Laves phase compounds	Journal of Magnetism and Magnetic Materials (2018) 468,  p. 123-131	8	293.00	2018	-1	
683760	F d -3 m Z	Ho Ni2	Laves(cub)#MgCu2	Thermoelectric properties of rare-earth based RENi$_2$ (RE = Dy, Ho and Er) Laves phase compounds	Journal of Magnetism and Magnetic Materials (2018) 468,  p. 123-131	8	293.00	2018	-1	
683761	F d -3 m Z	Er Ni2	Laves(cub)#MgCu2	Thermoelectric properties of rare-earth based RENi$_2$ (RE = Dy, Ho and Er) Laves phase compounds	Journal of Magnetism and Magnetic Materials (2018) 468,  p. 123-131	8	293.00	2018	-1	
683882	P -3 m 1	Ge I2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	3	293.00	2019	-1	
683883	P 63/m m c	Mo S2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	2	293.00	2019	-1	
683885	P 63/m m c	Mo Te2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	2	293.00	2019	-1	
683886	P -3 m 1	Sn Se2	CdI2(hP3)	Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	1	293.00	2019	-1	
683888	R 3 m H	Mo Se2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	3	293.00	2019	-1	
683891	P 42/n m c Z	Hg I2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	8	293.00	2019	-1	
683900	C 1 2/m 1	Bi S2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	8	293.00	2019	-1	
683907	P -3 m 1	Sn S2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	1	293.00	2019	-1	
683908	R 3 m H	Mo S2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	3	293.00	2019	-1	
683910	P 63/m m c	Mo Se2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	2	293.00	2019	-1	
683917	P 42/n m c Z	Hg I2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	2	293.00	2019	-1	
683920	P 63 m c	Sn S2		Accelerated discovery of efficient solar cell materials using quantum and machine-learning methods	Chemistry of Materials (2019) 31, (15) p. 5900-5908	2	293.00	2019	-1	
683948	P 62 2 2	Mg2 Ni	Mg2Ni	First-principles studies of Mg$_{17}$Al$_{12}$,Mg$_2$Al$_3$,Mg$_2$Sn,MgZn$_2$,Mg$_2$Ni and Al$_3$Ni phases	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 560,  p. 255-260	6	293.00	2019	-1	
683949	F m -3 m	Mg2 Sn	Fluorite#CaF2	First-principles studies of Mg$_{17}$Al$_{12}$,Mg$_2$Al$_3$,Mg$_2$Sn,MgZn$_2$,Mg$_2$Ni and Al$_3$Ni phases	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 560,  p. 255-260	4	293.00	2019	-1	
683951	P 63/m m c	Mg Zn2	Laves(2H)#MgZn2	First-principles studies of Mg$_{17}$Al$_{12}$,Mg$_2$Al$_3$,Mg$_2$Sn,MgZn$_2$,Mg$_2$Ni and Al$_3$Ni phases	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 560,  p. 255-260	4	293.00	2019	-1	
683952	P -3 m 1	Sn S2	CdI2(hP3)	Tunable thermoelectric properties of SnS$_2$ under high pressure at room temperature	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 556,  p. 97-102	1	293.00	2019	-1	
683953	P -3 m 1	Sn S2	CdI2(hP3)	Tunable thermoelectric properties of SnS$_2$ under high pressure at room temperature	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 556,  p. 97-102	1	293.00	2019	-1	
683954	P -3 m 1	Sn S2	CdI2(hP3)	Tunable thermoelectric properties of SnS$_2$ under high pressure at room temperature	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 556,  p. 97-102	1	293.00	2019	-1	
683955	P -3 m 1	Sn S2	CdI2(hP3)	Tunable thermoelectric properties of SnS$_2$ under high pressure at room temperature	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 556,  p. 97-102	1	293.00	2019	-1	
683956	P -3 m 1	Sn S2	CdI2(hP3)	Tunable thermoelectric properties of SnS$_2$ under high pressure at room temperature	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 556,  p. 97-102	1	293.00	2019	-1	
683957	P -3 m 1	Sn S2	CdI2(hP3)	Tunable thermoelectric properties of SnS$_2$ under high pressure at room temperature	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 556,  p. 97-102	1	293.00	2019	-1	
683975	F m -3 m	Hf O2	Fluorite#CaF2	First-principles studies on mechanical properties and band structures of TMO$_2$ (TM = Zr or Hf) nanostructures under high pressure	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 559,  p. 1-7	4	293.00	2019	-1	
683976	F m -3 m	Zr O2	Fluorite#CaF2	First-principles studies on mechanical properties and band structures of TMO$_2$ (TM = Zr or Hf) nanostructures under high pressure	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 559,  p. 1-7	4	293.00	2019	-1	
683977	I 4/m m m	Ti2 Zn	CuZr2	Stability and electronic structures of the TiZn intermetallic compounds. A DFT calculation	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 560,  p. 41-45	2	293.00	2019	-1	
683980	P 63/m m c	Ti Zn2	Laves(2H)#MgZn2	Stability and electronic structures of the TiZn intermetallic compounds. A DFT calculation	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 560,  p. 41-45	4	293.00	2019	-1	
683983	I 41/a m d S	Ti Al2	HfGa2	First-principles calculations of structural, elastic and thermodynamic properties of (h, r)-TiAl$_2$	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 561,  p. 29-36	8	293.00	2019	-1	
684050	P 42/m n m	Ti O2	Rutile#TiO2	Development of novel interatomic potentials for simulation of rutile TiO$_2$	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 574,   Article ID 311657 (p. null-null)	2	293.00	2019	-1	
684051	P 42/m n m	Ti O2	Rutile#TiO2	Development of novel interatomic potentials for simulation of rutile TiO$_2$	Physica B: Condensed Matter (Amsterdam, Netherlands) (2019) 574,   Article ID 311657 (p. null-null)	2	300.00	2019	-1	
684095	P n -3 m S	Ag2 O	Cuprite#Cu2O	First principles calculations on CeO$_2$ doped with Tb$^{3+}$ ions	Optical Materials (Amsterdam, Netherlands) (2019) 90,  p. 76-83	2	293.00	2019	-1	
684100	F m -3 m	Ce O2	Fluorite#CaF2	First principles calculations on CeO$_2$ doped with Tb$^{3+}$ ions	Optical Materials (Amsterdam, Netherlands) (2019) 90,  p. 76-83	4	293.00	2019	-1	
684101	F m -3 m	K2 O	Fluorite#CaF2	First principles calculations on CeO$_2$ doped with Tb$^{3+}$ ions	Optical Materials (Amsterdam, Netherlands) (2019) 90,  p. 76-83	4	293.00	2019	-1	
684102	F m -3 m	Li2 O	Fluorite#CaF2	First principles calculations on CeO$_2$ doped with Tb$^{3+}$ ions	Optical Materials (Amsterdam, Netherlands) (2019) 90,  p. 76-83	4	293.00	2019	-1	
684104	F m -3 m	Na2 O	Fluorite#CaF2	First principles calculations on CeO$_2$ doped with Tb$^{3+}$ ions	Optical Materials (Amsterdam, Netherlands) (2019) 90,  p. 76-83	4	293.00	2019	-1	
684105	F m -3 m	Rb2 O	Fluorite#CaF2	First principles calculations on CeO$_2$ doped with Tb$^{3+}$ ions	Optical Materials (Amsterdam, Netherlands) (2019) 90,  p. 76-83	4	293.00	2019	-1	
684107	F m -3 m	Th O2	Fluorite#CaF2	First principles calculations on CeO$_2$ doped with Tb$^{3+}$ ions	Optical Materials (Amsterdam, Netherlands) (2019) 90,  p. 76-83	4	293.00	2019	-1	
684108	P 42/m n m	Ti O2	Rutile#TiO2	First principles calculations on CeO$_2$ doped with Tb$^{3+}$ ions	Optical Materials (Amsterdam, Netherlands) (2019) 90,  p. 76-83	2	293.00	2019	-1	
