CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
672877	I 4/m c m	V2 Si	CuAl2	Theoretical study of structural characteristics, mechanical properties and electronic structure of metal (TM = V, Nb and Ta) silicides	Journal of Alloys and Compounds (2016) 681,  p. 412-420	4	293.00	2016	-1	
672882	I 4/m c m	Nb2 Si	CuAl2	Theoretical study of structural characteristics, mechanical properties and electronic structure of metal (TM = V, Nb and Ta) silicides	Journal of Alloys and Compounds (2016) 681,  p. 412-420	4	293.00	2016	-1	
672907	F d -3 m Z	Tb Co2	Laves(cub)#MgCu2	Theoretical investigation of the structural, electronic, magnetic and elastic properties of binary cubic C15-Laves phases TbX2 (X=Co and Fe)	Journal of Alloys and Compounds (2016) 689,  p. 885-893	8	293.00	2016	-1	
672908	F d -3 m Z	Tb Fe2	Laves(cub)#MgCu2	Theoretical investigation of the structural, electronic, magnetic and elastic properties of binary cubic C15-Laves phases TbX2 (X=Co and Fe)	Journal of Alloys and Compounds (2016) 689,  p. 885-893	8	293.00	2016	-1	
672932	F d -3 m S	Y Fe2	Laves(cub)#MgCu2	Collapse of the magnetic moment under pressure of AFe2 (A=Y, Zr, Lu and Hf) in the cubic Laves phase	Journal of Magnetism and Magnetic Materials (2016) 404,  p. 83-90	8	293.00	2016	-1	
672933	F d -3 m S	Zr Fe2	Laves(cub)#MgCu2	Collapse of the magnetic moment under pressure of AFe2 (A=Y, Zr, Lu and Hf) in the cubic Laves phase	Journal of Magnetism and Magnetic Materials (2016) 404,  p. 83-90	8	293.00	2016	-1	
672934	F d -3 m S	Hf Fe2	Laves(cub)#MgCu2	Collapse of the magnetic moment under pressure of AFe2 (A=Y, Zr, Lu and Hf) in the cubic Laves phase	Journal of Magnetism and Magnetic Materials (2016) 404,  p. 83-90	8	293.00	2016	-1	
672935	F d -3 m S	Lu Fe2	Laves(cub)#MgCu2	Collapse of the magnetic moment under pressure of AFe2 (A=Y, Zr, Lu and Hf) in the cubic Laves phase	Journal of Magnetism and Magnetic Materials (2016) 404,  p. 83-90	8	293.00	2016	-1	
672945	F m -3 m	U N2	Fluorite#CaF2	Theoretical investigations of the ternary compound LaUN3	Journal of Solid State Chemistry (2016) 233,  p. 484-491	4	293.00	2016	-1	
672962	P 1 21/c 1	Mo O2	MoO2#VO2	A first-principles study on new high-pressure metastable polymorphs of MoO2	Journal of Solid State Chemistry (2016) 237,  p. 404-410	4	293.00	2016	-1	
672968	I 4/m m m	Ca C2	CaC2-I(I4/mmm)	The many phases of CaC2	Journal of Solid State Chemistry (2016) 239,  p. 204-213	2	293.00	2016	-1	
672969	C 1 2/c 1	Ca C2	CaC2-II(C12/c1)#ThC2	The many phases of CaC2	Journal of Solid State Chemistry (2016) 239,  p. 204-213	4	293.00	2016	-1	
672970	C 1 2/m 1	Ca C2	CaC2-III(C12/m1)	The many phases of CaC2	Journal of Solid State Chemistry (2016) 239,  p. 204-213	4	293.00	2016	-1	
673005	P n n m	Fe2 C	Fe2C	How far away are iron carbide clusters from the bulk?	Physical Chemistry Chemical Physics (2016) 18, (48) p. 32944-32951	2	293.00	2016	-1	
673039	P 1 21 1	Mg2 Si		High-pressure phases of Mg2Si from first principles	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (9)  Article ID 094109 (p. 1-7)	8	293.00	2016	-1	
673040	C 1 2/m 1	Mg2 Si		High-pressure phases of Mg2Si from first principles	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (9)  Article ID 094109 (p. 1-7)	8	293.00	2016	-1	
673041	P n m a	Mg2 Si	TiNiSi#MgSrSi	High-pressure phases of Mg2Si from first principles	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (9)  Article ID 094109 (p. 1-7)	4	293.00	2016	-1	
673042	P 63/m m c	Mg2 Si	Ni2In#Co1.75Ge	High-pressure phases of Mg2Si from first principles	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (9)  Article ID 094109 (p. 1-7)	2	293.00	2016	-1	
673043	F m -3 m	Mg2 Si	Fluorite#CaF2	High-pressure phases of Mg2Si from first principles	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (9)  Article ID 094109 (p. 1-7)	4	293.00	2016	-1	
673062	F m -3 m	U O2	Fluorite#CaF2	Thermodynamic stability of the UO2 surfaces. Interplay between over-stoichiometry and polarity compensation	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (11)  Article ID 115438 (p. 1-10)	4	293.00	2016	-1	
673107	P 63/m m c	Tc2 C		A new hard phase and physical properties of Tc2C predicted from first principles	RSC Advances (2016) 6, (70) p. 66066-66073	2	293.00	2016	-1	
673113	P n m a	Pb I2		Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	4	293.00	2016	-1	
673114	C 1 2/c 1	Pb I2		Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	4	293.00	2016	-1	
673115	C 1 m 1	Pb I2		Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	6	293.00	2016	-1	
673116	C m m m	Pb I2		Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	4	293.00	2016	-1	
673117	F m m m	Pb I2		Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	4	293.00	2016	-1	
673118	I 4/m m m	Pb I2		Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	2	293.00	2016	-1	
673119	I 4/m m m	Pb I2	CuZr2	Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	2	293.00	2016	-1	
673120	I m m m	Pb I2		Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	2	293.00	2016	-1	
673121	P -1	Pb I2	P2I4	Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	2	293.00	2016	-1	
673122	P 1	Pb I2		Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	4	293.00	2016	-1	
673123	P n m a	Pb I2	Co2Si	Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	4	293.00	2016	-1	
673124	P n m a	Pb I2	Co2Si	Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	4	293.00	2016	-1	
673125	C 1 2/m 1	Pb I2		Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	4	293.00	2016	-1	
673126	P n m a	Pb I2	LaNiAl	Pressure-induced phase transitions of lead iodide	RSC Advances (2016) 6, (88) p. 84604-84609	8	293.00	2016	-1	
673140	I 41/a m d Z	Ti O2	Anatase#TiO2	Photoelectrochemical and theoretical investigation of the photocatalytic activity of TiO2:N	RSC Advances (2016) 6, (92) p. 89687-89698	4	293.00	2016	-1	
673156	F m -3 m	Np O2	Fluorite#CaF2	Crystal dynamics and thermal properties of neptunium dioxide	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (14)  Article ID 144301 (p. 1-10)	4	293.00	2016	-1	
673205	P 21 21 21	H2 S		Hydrogen sulfide at high pressure. Change in stoichiometry	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (17)  Article ID 174105 (p. 1-7)	4	293.00	2016	-1	
673211	P m m n Z	H S2	FeOCl	Hydrogen sulfide at high pressure. Change in stoichiometry	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (17)  Article ID 174105 (p. 1-7)	2	293.00	2016	-1	
673225	C 1 2/m 1	Nb As2	OsGe2	Electronic structures of transition metal dipnictides XPn2 (X = Ta, Nb; Pn = P, As, Sb)	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (19)  Article ID 195106 (p. 1-6)	4	293.00	2016	-1	
673226	C 1 2/m 1	Nb P2	OsGe2	Electronic structures of transition metal dipnictides XPn2 (X = Ta, Nb; Pn = P, As, Sb)	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (19)  Article ID 195106 (p. 1-6)	4	293.00	2016	-1	
673227	C 1 2/m 1	Nb Sb2	NbSb2	Electronic structures of transition metal dipnictides XPn2 (X = Ta, Nb; Pn = P, As, Sb)	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (19)  Article ID 195106 (p. 1-6)	4	293.00	2016	-1	
673228	C 1 2/m 1	Ta As2	OsGe2	Electronic structures of transition metal dipnictides XPn2 (X = Ta, Nb; Pn = P, As, Sb)	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (19)  Article ID 195106 (p. 1-6)	4	293.00	2016	-1	
673229	C 1 2/m 1	Ta P2	OsGe2	Electronic structures of transition metal dipnictides XPn2 (X = Ta, Nb; Pn = P, As, Sb)	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (19)  Article ID 195106 (p. 1-6)	4	293.00	2016	-1	
673230	C 1 2/m 1	Ta Sb2	NbSb2	Electronic structures of transition metal dipnictides XPn2 (X = Ta, Nb; Pn = P, As, Sb)	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (19)  Article ID 195106 (p. 1-6)	4	293.00	2016	-1	
673249	F m -3 m	Zr H2	Fluorite#CaF2	New insight into the intrinsic instability of fcc ZrH2 by energy-resolved local bonding analysis	RSC Advances (2016) 6, (23) p. 19150-19154	4	293.00	2016	-1	
673250	I 4/m m m	Zr H2		New insight into the intrinsic instability of fcc ZrH2 by energy-resolved local bonding analysis	RSC Advances (2016) 6, (23) p. 19150-19154	2	293.00	2016	-1	
673251	I 4/m m m	Zr H2		New insight into the intrinsic instability of fcc ZrH2 by energy-resolved local bonding analysis	RSC Advances (2016) 6, (23) p. 19150-19154	2	293.00	2016	-1	
673254	F m -3 m	Mg2 Ge	Fluorite#CaF2	Mg2Sn. A potential mid-temperature thermoelectric material	RSC Advances (2016) 6, (54) p. 48728-48736	4	293.00	2016	-1	
673255	F m -3 m	Mg2 Si	Fluorite#CaF2	Mg2Sn. A potential mid-temperature thermoelectric material	RSC Advances (2016) 6, (54) p. 48728-48736	4	293.00	2016	-1	
673256	F m -3 m	Mg2 Sn	Fluorite#CaF2	Mg2Sn. A potential mid-temperature thermoelectric material	RSC Advances (2016) 6, (54) p. 48728-48736	4	293.00	2016	-1	
673259	P n n m	Na O2	NaO2	Structural transitions and electronic properties of sodium superoxide at high pressures	RSC Advances (2016) 6, (72) p. 67910-67915	2	293.00	2016	-1	
673260	I m m m	Na O2		Structural transitions and electronic properties of sodium superoxide at high pressures	RSC Advances (2016) 6, (72) p. 67910-67915	6	293.00	2016	-1	
673261	P 4/m b m	Na O2		Structural transitions and electronic properties of sodium superoxide at high pressures	RSC Advances (2016) 6, (72) p. 67910-67915	2	293.00	2016	-1	
673289	P -3 m 1	Ti Se2	CdI2(hP3)	Superconductivity and hybrid soft modes in TiSe2	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (21)  Article ID 214507 (p. 1-10)	1	293.00	2016	-1	
673328	P 42/m n m	Mn F2		Assessing exchange-correlation functional performance for structure and property predictions of oxyfluoride compounds from first principles	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (17)  Article ID 174108 (p. 1-15)	2	293.00	2016	-1	
673336	P 42/m n m	V F2		Assessing exchange-correlation functional performance for structure and property predictions of oxyfluoride compounds from first principles	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (17)  Article ID 174108 (p. 1-15)	2	293.00	2016	-1	
673364	P n m a	Pb F2	Cotunnite#PbCl2	High-pressure polymorphism of PbF$_2$ to 75 GPa	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (2)  Article ID 024104 (p. 1-12)	4	293.00	2016	-1	
673438	P 63/m m c	Cr N2	PtN2	Potentially superhard hcp CrN2 compound studied at high pressure	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (21)  Article ID 214104 (p. 1-7)	2	293.00	2016	-1	
673440	P 63/m m c	Cr N2		Potentially superhard hcp CrN2 compound studied at high pressure	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (21)  Article ID 214104 (p. 1-7)	2	293.00	2016	-1	
673442	P -6 m 2	Cr N2		Potentially superhard hcp CrN2 compound studied at high pressure	Physical Review B: Condensed Matter and Materials Physics (2016) 93, (21)  Article ID 214104 (p. 1-7)	1	293.00	2016	-1	
673479	F m -3 m	Hf O2	Fluorite#CaF2	Effects of intrinsic defects on effective work function for Ni/HfO2 interfaces	Materials Chemistry and Physics (2016) 174,  p. 41-53	4	293.00	2016	-1	
673489	P 63/m m c	W B2	ReB2	Structural, mechanical and optical properties of potentially superhard WBx polymorphs from first principles calculations	Materials Chemistry and Physics (2016) 179,  p. 92-102	2	293.00	2016	-1	
673490	P m m n S	W B2		Structural, mechanical and optical properties of potentially superhard WBx polymorphs from first principles calculations	Materials Chemistry and Physics (2016) 179,  p. 92-102	2	293.00	2016	-1	
673521	F m -3 m	Mg2 Sn	Fluorite#CaF2	Mg ion dynamics in anode materials of Sn and Bi for Mg-ion batteries	Materials Chemistry and Physics (2016) 182,  p. 167-172	4	293.00	2016	-1	
673569	P 63/m m c	Mo B2	ReB2	Crystal structures, stabilities, electronic properties, and hardness of MoB2. First-principles calculations	Inorganic Chemistry (2016) 55, (14) p. 7033-7040	2	293.00	2016	-1	
673570	R -3 m H	Mo B2	CaSi2(hR6)	Crystal structures, stabilities, electronic properties, and hardness of MoB2. First-principles calculations	Inorganic Chemistry (2016) 55, (14) p. 7033-7040	6	293.00	2016	-1	
673571	P m m n Z	Mo B2	RuB2	Crystal structures, stabilities, electronic properties, and hardness of MoB2. First-principles calculations	Inorganic Chemistry (2016) 55, (14) p. 7033-7040	2	293.00	2016	-1	
673572	P 6/m m m	Mo B2	AlB2	Crystal structures, stabilities, electronic properties, and hardness of MoB2. First-principles calculations	Inorganic Chemistry (2016) 55, (14) p. 7033-7040	1	293.00	2016	-1	
673573	F m -3 m	Mo B2	Fluorite#CaF2	Crystal structures, stabilities, electronic properties, and hardness of MoB2. First-principles calculations	Inorganic Chemistry (2016) 55, (14) p. 7033-7040	4	293.00	2016	-1	
673595	P b c n	Re O2	α−PbO2#Fe2N.94	Exploring the chemical reactivity between carbon dioxide and three transition metals (Au, Pt, and Re) at high-pressure, high-temperature conditions	Inorganic Chemistry (2016) 55, (20) p. 10793-10799	4	293.00	2016	-1	
673843	P 21 21 21	Zr O2		Effects of strain on the stability of tetragonal ZrO2	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (5)  Article ID 054108 (p. 1-13)	4	293.00	2016	-1	
673844	F m -3 m	Zr O2	Fluorite#CaF2	Effects of strain on the stability of tetragonal ZrO2	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (5)  Article ID 054108 (p. 1-13)	4	293.00	2016	-1	
673920	P 1 21/c 1	Li2 P		Ab initio study of phosphorus anodes for lithium- and sodium-ion batteries	Chemistry of Materials (2016) 28, (7) p. 2011-2021	8	293.00	2016	-1	
673929	P 1 21 1	Li P2	CsAsF4	Ab initio study of phosphorus anodes for lithium- and sodium-ion batteries	Chemistry of Materials (2016) 28, (7) p. 2011-2021	4	293.00	2016	-1	
673935	C 1 2/m 1	Na P2	CeAlCo	Ab initio study of phosphorus anodes for lithium- and sodium-ion batteries	Chemistry of Materials (2016) 28, (7) p. 2011-2021	4	293.00	2016	-1	
673951	P 1 21/m 1	Li Au2		Electrochemical lithiation cycles of gold anodes observed by in situ high-energy X-ray diffraction	Chemistry of Materials (2016) 28, (9) p. 2941-2948	2	293.00	2016	-1	
673953	I 4/m c m	Ti N2	SrS2	High-pressure synthesis and characterization of incompressible titanium pernitride	Chemistry of Materials (2016) 28, (6) p. 1616-1620	4	293.00	2016	-1	
673954	F d -3 m S	Ca Pd2	Laves(cub)#MgCu2	Chemical pressure schemes for the prediction of soft phonon modes. A chemist's guide to the vibrations of solid state materials	Chemistry of Materials (2016) 28, (9) p. 3171-3183	8	293.00	2016	-1	
674345	F m -3 m	Ba F2	Fluorite#CaF2	High-order harmonic generation in solids: A unifying approach	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115164 (p. 1-9)	4	293.00	2016	-1	
674346	F m -3 m	Ca F2	Fluorite#CaF2	High-order harmonic generation in solids: A unifying approach	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115164 (p. 1-9)	4	293.00	2016	-1	
674349	P 63/m m c	Mo S2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674350	P 63/m m c	Mo Se2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674351	P 63/m m c	Mo Te2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674352	P 63/m m c	W S2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674353	P 63/m m c	W Se2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674354	P 63/m m c	W Te2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674355	P 63/m m c	Mo S2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674356	P 63/m m c	Mo Se2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674357	P 63/m m c	Mo Te2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674358	P 63/m m c	W S2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674359	P 63/m m c	W Se2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674360	P 63/m m c	W Te2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674361	P 63/m m c	Mo S2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674362	P 63/m m c	Mo Se2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674363	P 63/m m c	Mo Te2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674364	P 63/m m c	W S2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674365	P 63/m m c	W Se2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674366	P 63/m m c	W Te2	MoS2(4H)	Thermal transport in van der Waals solids from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (11)  Article ID 115205 (p. 1-11)	2	293.00	2016	-1	
674377	I 4/m m m	Th S2	AlCr2#MoSi2	Structural and electronic phase transitions of ThS2 from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (13)  Article ID 134104 (p. 1-8)	2	293.00	2016	-1	
674378	F m -3 m	Th S2	Fluorite#CaF2	Structural and electronic phase transitions of ThS2 from first-principles calculations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (13)  Article ID 134104 (p. 1-8)	4	293.00	2016	-1	
674383	P 63/m m c	Mo S2	MoS2(4H)	Direct calculation of the linear thermal expansion coefficients of MoS2 via symmetry-preserving deformations	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (13)  Article ID 134303 (p. 1-6)	2	293.00	2016	-1	
674395	P m m n Z	Os B2	RuB2	Anisotropic type-I superconductivity and anomalous superfluid density in OsB2	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (14)  Article ID 144506 (p. 1-9)	2	293.00	2016	-1	
674414	P 42/m n m	Ti O2	Rutile#TiO2	Effect of polaronic charge transfer on band alignment at the Cu/TiO2 interface	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (15)  Article ID 155147 (p. 1-5)	2	293.00	2016	-1	
674425	F m -3 m	Ce O2	Fluorite#CaF2	Approximations to the exact exchange potential: KLI versus semilocal	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (16)  Article ID 165149 (p. 1-11)	4	293.00	2016	-1	
674426	P n -3 m Z	Cu2 O	Cuprite#Cu2O	Approximations to the exact exchange potential: KLI versus semilocal	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (16)  Article ID 165149 (p. 1-11)	2	293.00	2016	-1	
674438	F m -3 m	Hf O2	Fluorite#CaF2	Oxygen-modulated quantum conductance for ultrathin HfO2-based memristive switching devices	Physical Review B: Condensed Matter and Materials Physics (2016) 94, (16)  Article ID 165160 (p. 1-6)	4	293.00	2016	-1	
674441	P -3 m 1	Sn S2	CdI2(hP3)	Electronic structure and optical properties of Fe-doped SnS2 from first-principle calculations	RSC Advances (2016) 6, (5) p. 3480-3486	1	293.00	2016	-1	
674442	P -3 m 1	Sn0.944 Fe0.0556 S2	CdI2(hP3)	Electronic structure and optical properties of Fe-doped SnS2 from first-principle calculations	RSC Advances (2016) 6, (5) p. 3480-3486	1	293.00	2016	-1	
674443	P -3 m 1	Sn0.9375 Fe0.0625 S2	CdI2(hP3)	Electronic structure and optical properties of Fe-doped SnS2 from first-principle calculations	RSC Advances (2016) 6, (5) p. 3480-3486	1	293.00	2016	-1	
674444	P -3 m 1	Sn0.9167 Fe0.0833 S2	CdI2(hP3)	Electronic structure and optical properties of Fe-doped SnS2 from first-principle calculations	RSC Advances (2016) 6, (5) p. 3480-3486	1	293.00	2016	-1	
674445	P -3 m 1	Sn0.875 Fe0.125 S2	CdI2(hP3)	Electronic structure and optical properties of Fe-doped SnS2 from first-principle calculations	RSC Advances (2016) 6, (5) p. 3480-3486	1	293.00	2016	-1	
674458	F m -3 m	Ce0.875 Ni0.125 O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674459	F m -3 m	Ce0.8125 Ni0.1875 O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674460	F m -3 m	Ce0.8438 Ni0.1562 O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674461	F m -3 m	Ce0.9063 Ni0.0625 Cu0.0312 O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674462	F m -3 m	Ce0.9063 Ni0.0937 O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674463	F m -3 m	Ce0.9375 Cu0.0625 O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674464	F m -3 m	Ce0.9375 Ni0.0312 Cu0.0312 O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674465	F m -3 m	Ce0.9375 Ni0.0625 O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674466	F m -3 m	Ce0.9688 Ni0.0312 O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674467	F m -3 m	Ce O2	Fluorite#CaF2	Combined DFT and experimental study of the dispersion and interaction of copper species in Ni-CeO2 nanosized solid solutions	RSC Advances (2016) 6, (6) p. 5057-5067	4	293.00	2016	-1	
674546	F m -3 m	Ca H2	Fluorite#CaF2	Ionic mixed hydride fluoride compounds: stabilities predicted by DFT, synthesis, and luminescence of divalent europium	Journal of Physical Chemistry C (2016) 120, (19) p. 10506-10511	4	293.00	2016	-1	
674547	F m -3 m	Ca H1.75 F0.25	Fluorite#CaF2	Ionic mixed hydride fluoride compounds: stabilities predicted by DFT, synthesis, and luminescence of divalent europium	Journal of Physical Chemistry C (2016) 120, (19) p. 10506-10511	4	293.00	2016	-1	
674548	F m -3 m	Ca H1.25 F0.75	Fluorite#CaF2	Ionic mixed hydride fluoride compounds: stabilities predicted by DFT, synthesis, and luminescence of divalent europium	Journal of Physical Chemistry C (2016) 120, (19) p. 10506-10511	4	293.00	2016	-1	
674549	F m -3 m	Ca H F	Fluorite#CaF2	Ionic mixed hydride fluoride compounds: stabilities predicted by DFT, synthesis, and luminescence of divalent europium	Journal of Physical Chemistry C (2016) 120, (19) p. 10506-10511	4	293.00	2016	-1	
674550	F m -3 m	Ca H0.75 F1.25	Fluorite#CaF2	Ionic mixed hydride fluoride compounds: stabilities predicted by DFT, synthesis, and luminescence of divalent europium	Journal of Physical Chemistry C (2016) 120, (19) p. 10506-10511	4	293.00	2016	-1	
674551	F m -3 m	Ca H0.25 F1.75	Fluorite#CaF2	Ionic mixed hydride fluoride compounds: stabilities predicted by DFT, synthesis, and luminescence of divalent europium	Journal of Physical Chemistry C (2016) 120, (19) p. 10506-10511	4	293.00	2016	-1	
674552	F m -3 m	Ca F2	Fluorite#CaF2	Ionic mixed hydride fluoride compounds: stabilities predicted by DFT, synthesis, and luminescence of divalent europium	Journal of Physical Chemistry C (2016) 120, (19) p. 10506-10511	4	293.00	2016	-1	
674553	F m -3 m	Sr H2	Fluorite#CaF2	Ionic mixed hydride fluoride compounds: stabilities predicted by DFT, synthesis, and luminescence of divalent europium	Journal of Physical Chemistry C (2016) 120, (19) p. 10506-10511	4	293.00	2016	-1	
