CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
181278	P a -3	Sn O2	PdF2(cP12)	Structure, phase transition, elastic properties of Sn O2 from first-principles analysis	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (18) p. 3508-3513	4	0.00	2011	-1	
181279	P a -3	Sn O2	PdF2(cP12)	Structure, phase transition, elastic properties of Sn O2 from first-principles analysis	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (18) p. 3508-3513	4	0.00	2011	-1	
181280	P b c a	Sn O2	Brookite#TiO2	Structure, phase transition, elastic properties of Sn O2 from first-principles analysis	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (18) p. 3508-3513	8	0.00	2011	-1	
181281	P b c a	Sn O2	Brookite#TiO2	Structure, phase transition, elastic properties of Sn O2 from first-principles analysis	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (18) p. 3508-3513	8	0.00	2011	-1	
181282	P n m a	Sn O2		Structure, phase transition, elastic properties of Sn O2 from first-principles analysis	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (18) p. 3508-3513	4	0.00	2011	-1	
181283	P n m a	Sn O2		Structure, phase transition, elastic properties of Sn O2 from first-principles analysis	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (18) p. 3508-3513	4	0.00	2011	-1	
181346	I 4/m m m	(Mo0.9 W0.1) Si2	AlCr2#MoSi2	Effect of the W addition content on valence electron structure and properties of (Mo Si2)-based solid solution alloys	Materials Chemistry and Physics (2011) 129, (3) p. 990-994	2	293.00	2011	-1	
181347	I 4/m m m	(Mo0.6 W0.4) Si2	AlCr2#MoSi2	Effect of the W addition content on valence electron structure and properties of (Mo Si2)-based solid solution alloys	Materials Chemistry and Physics (2011) 129, (3) p. 990-994	2	293.00	2011	-1	
181487	C m c a	Ir C2		Structural, mechanical stability and physical properties of iridium carbides with various stoichiometries: first-principles investigations	Journal of Physical Chemistry (2011) 115,  p. 6948-6953	16	293.00	2011	-1	
181488	C 1 2/m 1	Ir C2		Structural, mechanical stability and physical properties of iridium carbides with various stoichiometries: first-principles investigations	Journal of Physical Chemistry (2011) 115,  p. 6948-6953	4	293.00	2011	-1	
181489	I 4/m c m	Ir C2		Structural, mechanical stability and physical properties of iridium carbides with various stoichiometries: first-principles investigations	Journal of Physical Chemistry (2011) 115,  p. 6948-6953	4	293.00	2011	-1	
181490	I 4/m m m	Ir C2	CaC2-I(I4/mmm)	Structural, mechanical stability and physical properties of iridium carbides with various stoichiometries: first-principles investigations	Journal of Physical Chemistry (2011) 115,  p. 6948-6953	2	293.00	2011	-1	
181500	P -3 m 1	Ti S2	CdI2(hP3)	First-principles study on thermodynamic properties and phase transitions in Ti S2	Journal of Physics: Condensed Matter (2011) 23,   Article ID 055401 (p. 1-11)	1	0.00	2011	-1	
181501	P a -3	Ti S2	Pyrite#FeS2(cP12)	First-principles study on thermodynamic properties and phase transitions in Ti S2	Journal of Physics: Condensed Matter (2011) 23,   Article ID 055401 (p. 1-11)	4	0.00	2011	-1	
181502	P n n m	Ti S2	Marcasite#FeS2(oP6)	First-principles study on thermodynamic properties and phase transitions in Ti S2	Journal of Physics: Condensed Matter (2011) 23,   Article ID 055401 (p. 1-11)	2	0.00	2011	-1	
181503	P 63/m m c	Ti S2		First-principles study on thermodynamic properties and phase transitions in Ti S2	Journal of Physics: Condensed Matter (2011) 23,   Article ID 055401 (p. 1-11)	2	0.00	2011	-1	
181504	I 4/m m m	Ti S2	Au2Ti	First-principles study on thermodynamic properties and phase transitions in Ti S2	Journal of Physics: Condensed Matter (2011) 23,   Article ID 055401 (p. 1-11)	2	0.00	2011	-1	
181505	P n m a	Ti S2	Cotunnite#PbCl2	First-principles study on thermodynamic properties and phase transitions in Ti S2	Journal of Physics: Condensed Matter (2011) 23,   Article ID 055401 (p. 1-11)	4	0.00	2011	-1	
181506	P 6/m m m	Ti S2		First-principles study on thermodynamic properties and phase transitions in Ti S2	Journal of Physics: Condensed Matter (2011) 23,   Article ID 055401 (p. 1-11)	1	0.00	2011	-1	
181507	P 63/m m c	Ti S2		First-principles study on thermodynamic properties and phase transitions in Ti S2	Journal of Physics: Condensed Matter (2011) 23,   Article ID 055401 (p. 1-11)	2	0.00	2011	-1	
181557	F m -3 m	Pb F2	Fluorite#CaF2	Low-temperature formation of cubic beta-(Pb F2): precursor-based synthesis and first-principles phase stability study	Physical Chemistry Chemical Physics (2011) 13,  p. 6029-6035	4	293.00	2011	-1	
181762	F m -3 m	Mg2 Ge	Fluorite#CaF2	High-pressure phase transitions of Mg2 Ge and Mg2 Sn: first-principles calculations	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (9) p. 1789-1794	4	293.00	2011	-1	
181763	P 63/m m c	Mg2 Ge	Ni2In#Co1.75Ge	High-pressure phase transitions of Mg2 Ge and Mg2 Sn: first-principles calculations	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (9) p. 1789-1794	2	293.00	2011	-1	
181764	P 63/m m c	Mg2 Ge	Ni2In#Co1.75Ge	High-pressure phase transitions of Mg2 Ge and Mg2 Sn: first-principles calculations	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (9) p. 1789-1794	2	293.00	2011	-1	
181765	F m -3 m	Mg2 Sn	Fluorite#CaF2	High-pressure phase transitions of Mg2 Ge and Mg2 Sn: first-principles calculations	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (9) p. 1789-1794	4	293.00	2011	-1	
181766	P 63/m m c	Mg2 Sn	Ni2In#Co1.75Ge	High-pressure phase transitions of Mg2 Ge and Mg2 Sn: first-principles calculations	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (9) p. 1789-1794	2	293.00	2011	-1	
181767	P 63/m m c	Mg2 Sn	Ni2In#Co1.75Ge	High-pressure phase transitions of Mg2 Ge and Mg2 Sn: first-principles calculations	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (9) p. 1789-1794	2	293.00	2011	-1	
181775	F m -3 m	Be2 B	Fluorite#CaF2	First principles lattice dynamical calculation of semiboride Be2 B and its ternary alloys X Be B (X = Na, Mg, Al)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (19) p. 3599-3604	4	293.00	2011	-1	
181776	F m -3 m	Al Be B	Fluorite#CaF2	First principles lattice dynamical calculation of semiboride Be2 B and its ternary alloys X Be B (X = Na, Mg, Al)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (19) p. 3599-3604	4	293.00	2011	-1	
181777	F m -3 m	Mg Be B	Fluorite#CaF2	First principles lattice dynamical calculation of semiboride Be2 B and its ternary alloys X Be B (X = Na, Mg, Al)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (19) p. 3599-3604	4	293.00	2011	-1	
181778	F m -3 m	Na Be B	Fluorite#CaF2	First principles lattice dynamical calculation of semiboride Be2 B and its ternary alloys X Be B (X = Na, Mg, Al)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (19) p. 3599-3604	4	293.00	2011	-1	
181800	F d -3 m Z	Al2 Sr	Laves(cub)#MgCu2	The structural stability, elastic constants and electronioc structure of Al-Sr intermetallics by first-principles calculations	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406, (19) p. 3681-3686	8	293.00	2011	-1	
181874	P 63/m m c	Re2 N	Re2N	Vibrational properties of Re2 N and Re3 N compounds	Solid State Communications (2011) 151, (17) p. 1122-1127	2	293.00	2011	-1	
182011	P 63/m m c	Tc2 N	Re2N	Interplay between structure, stoichiometry and properties of technetium nitrides	Dalton Transactions (2011) 40,  p. 6738-6744	2	293.00	2011	-1	
182161	F d -3 m Z	Na As2	Laves(cub)#MgCu2	First principles study on the structural, electronic and elastic properties of Na-As systems	Solid State Communications (2011) 151,  p. 1349-1354	8	293.00	2011	-1	
182351	P 6/m m m	Ta2 N4	Ta2BN3	Structural stability and electronic properties of Xy Ta1-y Ta2 N3, y=1 (X = B,C,N,O,F) compounds	Solid State Communications (2011) 151,  p. 1672-1676	1	293.00	2011	-1	
182488	P 6/m m m	U2 Ti	CaHg2	Structural and electronic properties of U2 Ti: a first principles study	Physica B: Condensed Matter (Amsterdam, Netherlands) (2011) 406,  p. 4317-4321	1	293.00	2011	-1	
182537	P 6/m m m	Mg B2	AlB2	Effect of carbon on lattice parameters of the Mg B2 thin films: a computational study	Physica C: Superconductivity and Ist Application (Amsterdam, Netherlands) (2011) 471,  p. 553-557	1	293.00	2011	-1	
182577	P n m a	Ti O2	MnO2	First-principles study of lattice dynamics of Ti O2 in brookite and cotunnite structures	Physical Review B: Condensed Matter and Materials Physics (2011) 83,   Article ID 174302 (p. 1-10)	4	293.00	2011	-1	
182578	P n m a	Ti O2	MnO2	First-principles study of lattice dynamics of Ti O2 in brookite and cotunnite structures	Physical Review B: Condensed Matter and Materials Physics (2011) 83,   Article ID 174302 (p. 1-10)	4	293.00	2011	-1	
182669	P 1 21/c 1	I2 O4		First-principles calculations of the structural and dynamic properties and the equation of state of crystalline iodine oxides I2 O4 , I2 O5 and I2 O6	Journal of Chemical Physics (2011) 134,   Article ID 204501 (p. 1-14)	4	293.00	2011	-1	
182670	P 1 21/c 1	I2 O4	I2O4	First-principles calculations of the structural and dynamic properties and the equation of state of crystalline iodine oxides I2 O4 , I2 O5 and I2 O6	Journal of Chemical Physics (2011) 134,   Article ID 204501 (p. 1-14)	4	293.00	2011	-1	
182675	P -3 m 1	Zr S2	CdI2(hP3)	Structural and electronic properties of Zr X2 and Hf X2 (X = S and Se) from first principles calculations	Journal of Chemical Physics (2011) 134,   Article ID 204705 (p. 1-8)	1	293.00	2011	-1	
182676	P -3 m 1	Zr Se2	CdI2(hP3)	Structural and electronic properties of Zr X2 and Hf X2 (X = S and Se) from first principles calculations	Journal of Chemical Physics (2011) 134,   Article ID 204705 (p. 1-8)	1	293.00	2011	-1	
182677	P -3 m 1	Hf S2	CdI2(hP3)	Structural and electronic properties of Zr X2 and Hf X2 (X = S and Se) from first principles calculations	Journal of Chemical Physics (2011) 134,   Article ID 204705 (p. 1-8)	1	293.00	2011	-1	
182678	P -3 m 1	Hf Se2	CdI2(hP3)	Structural and electronic properties of Zr X2 and Hf X2 (X = S and Se) from first principles calculations	Journal of Chemical Physics (2011) 134,   Article ID 204705 (p. 1-8)	1	293.00	2011	-1	
182740	F m -3 m	Li2 Te	Fluorite#CaF2	FP-LAPW calculations of structural, electronic and optical properties of alkali metal tellurides: M2 Te (M : Li, Na, K and Rb)	Journal of Materials Science (2011) 46,  p. 1027-1037	4	293.00	2011	-1	
182741	F m -3 m	Na2 Te	Fluorite#CaF2	FP-LAPW calculations of structural, electronic and optical properties of alkali metal tellurides: M2 Te (M : Li, Na, K and Rb)	Journal of Materials Science (2011) 46,  p. 1027-1037	4	293.00	2011	-1	
182742	F m -3 m	K2 Te	Fluorite#CaF2	FP-LAPW calculations of structural, electronic and optical properties of alkali metal tellurides: M2 Te (M : Li, Na, K and Rb)	Journal of Materials Science (2011) 46,  p. 1027-1037	4	293.00	2011	-1	
182743	F m -3 m	Rb2 Te	Fluorite#CaF2	FP-LAPW calculations of structural, electronic and optical properties of alkali metal tellurides: M2 Te (M : Li, Na, K and Rb)	Journal of Materials Science (2011) 46,  p. 1027-1037	4	293.00	2011	-1	
182828	P 6/m m m	Hf B2	AlB2	First-principles study of the elastic and thermodynamic properties of Hf B2 with Al B2 structure under high pressure	Journal of Alloys and Compounds (2011) 509,  p. 9577-9582	1	293.00	2011	-1	
183001	F d -3 m S	Zr V2	Laves(cub)#MgCu2	Structural, elastic and thermal properties of Laves phase Zr V2 under pressure	Journal of Applied Physics (Melville, NY, United States) (2011) 109,   Article ID 113523 (p. 1-5)	8	293.00	2011	-1	
183002	F d -3 m S	Zr V2	Laves(cub)#MgCu2	Structural, elastic and thermal properties of Laves phase Zr V2 under pressure	Journal of Applied Physics (Melville, NY, United States) (2011) 109,   Article ID 113523 (p. 1-5)	8	0.00	2011	-1	
183003	F d -3 m S	Zr V2	Laves(cub)#MgCu2	Structural, elastic and thermal properties of Laves phase Zr V2 under pressure	Journal of Applied Physics (Melville, NY, United States) (2011) 109,   Article ID 113523 (p. 1-5)	8	0.00	2011	-1	
183009	F m -3 m	Be2 C	Fluorite#CaF2	A first principle study of antifluorite Be2 X (X = C, Si) polymorph	Acta Physica Polonica, A (2011) 119,  p. 442-446	4	293.00	2011	-1	
183010	F m -3 m	Be2 Si	Fluorite#CaF2	A first principle study of antifluorite Be2 X (X = C, Si) polymorph	Acta Physica Polonica, A (2011) 119,  p. 442-446	4	293.00	2011	-1	
183078	F m -3 m	Pt Sn2	Fluorite#CaF2	Structural, elastic and electronic properties of intermetallics in the Pt-Sn system : a density functional investigation	Computational Materials Science (2009) 46,  p. 921-931	4	293.00	2009	-1	
183094	F d -3 m S	Y Ni2	Laves(cub)#MgCu2	First principles calculations of phase stabilities of Y Ni2 and Y Mg Ni4	Advanced Materials Research (Durnten-Zurich, Switzerland) (2011) 152,  p. 1632-1635	8	293.00	2011	-1	
183126	F m -3 m	U O2	Fluorite#CaF2	First-principles study of the electronic structure and optical properties of U O2	Journal of Nuclear Materials (2010) 401,  p. 118-123	4	293.00	2010	-1	
183217	P 63/m m c	Al Sc2	Ni2In#Co1.75Ge	Ab initio investigation of structural, electronic mechanical and thermodynamic properties of Al Sc2 intermetallic compound under pressure	Journal of Applied Physics (Melville, NY, United States) (2011) 110,   Article ID 033533 (p. 1-9)	2	293.00	2011	-1	
183218	P 63/m m c	Al Sc2	Ni2In#Co1.75Ge	Ab initio investigation of structural, electronic mechanical and thermodynamic properties of Al Sc2 intermetallic compound under pressure	Journal of Applied Physics (Melville, NY, United States) (2011) 110,   Article ID 033533 (p. 1-9)	2	293.00	2011	-1	
183499	F m -3 m	Cd F2	Fluorite#CaF2	Phase transition of cadmium fluoride under high pressure	Solid State Communications (2011) 151,  p. 1899-1902	4	293.00	2011	-1	
183501	P n m a	Cd F2	Cotunnite#PbCl2	Phase transition of cadmium fluoride under high pressure	Solid State Communications (2011) 151,  p. 1899-1902	4	293.00	2011	-1	
183767	I 41/a m d S	Ti O2	Anatase#TiO2	Study on the electronic structures of the reduced anatase Ti O2 by the first-principle calculation	Journal of Physics and Chemistry of Solids (2012) 73,  p. 302-307	4	293.00	2012	-1	
183922	F m -3 m	Ba F2	Fluorite#CaF2	Crystal chemistry in the barium fluoride chloride system	Crystal Growth & Design (2012) 12,  p. 1124-1131	4	0.00	2012	-1	
183923	P n m a	Ba F2	Cotunnite#PbCl2	Crystal chemistry in the barium fluoride chloride system	Crystal Growth & Design (2012) 12,  p. 1124-1131	4	0.00	2012	-1	
183924	P n m a	Ba Cl2	Cotunnite#PbCl2	Crystal chemistry in the barium fluoride chloride system	Crystal Growth & Design (2012) 12,  p. 1124-1131	4	0.00	2012	-1	
184219	P 42/m n m	Zn F2	Rutile#TiO2	Theoretical study of negative thermal expansion mechanism of Zn F2	Materials Research Bulletin (2012) 47, (5) p. 1113-1118	2	293.00	2012	-1	
184362	I m m a	Ca Zn2	CeCu2	Structural, elastic, electronic properties and heats of formation of Ca-Zn intermetallics from first principles calculations	Journal of Alloys and Compounds (2012) 524,  p. 53-58	4	293.00	2012	-1	
184368	I 41/a m d S	Ti O2	Anatase#TiO2	Effects of nitrogen concentration on N-doped anatase Ti O2: density functional theory and Hubbard U analysis	Journal of Alloys and Compounds (2012) 522,  p. 46-50	4	293.00	2012	-1	
184454	F m -3 m	Au Al2	Fluorite#CaF2	Elastic and thermodynamic properties of Au Al2 under pressures	Journal of Alloys and Compounds (2012) 528,  p. 115-120	4	293.00	2012	-1	
184499	C 1 2/m 1	K Al Si3 O8	Feldspar(MO,C12/m1)#KAlSi3O8	Tilts and tetrahedra: the origin of the anisotropy of feldspars	American Mineralogist (2012) 97,  p. 765-778	4	293.00	2012	-1	
184660	P 63/m m c	Re C2		First-principles calculations on crystal structure and physical properties of rhenium dicarbide	Solid State Communications (2012) 152, (12) p. 1030-1035	2	293.00	2012	-1	
184661	I 4/m m m	Re C2	AlCr2#MoSi2	First-principles calculations on crystal structure and physical properties of rhenium dicarbide	Solid State Communications (2012) 152, (12) p. 1030-1035	2	293.00	2012	-1	
184662	P -6 m 2	Re C2	OsC2	First-principles calculations on crystal structure and physical properties of rhenium dicarbide	Solid State Communications (2012) 152, (12) p. 1030-1035	1	293.00	2012	-1	
184663	P 63/m m c	Re C2	PtN2	First-principles calculations on crystal structure and physical properties of rhenium dicarbide	Solid State Communications (2012) 152, (12) p. 1030-1035	2	293.00	2012	-1	
184664	P 4/m m m	Re C2		First-principles calculations on crystal structure and physical properties of rhenium dicarbide	Solid State Communications (2012) 152, (12) p. 1030-1035	1	293.00	2012	-1	
184670	I 4/m m m	Ti Pd2	AlCr2#MoSi2	Structure identification and site preference of Ta and Cd in Ti-Pd alloys: a first principle study	Solid State Communications (2012) 152,  p. 1072-1075	2	293.00	2012	-1	
184671	I m m m	Ti Pd2	ReSi2	Structure identification and site preference of Ta and Cd in Ti-Pd alloys: a first principle study	Solid State Communications (2012) 152,  p. 1072-1075	2	293.00	2012	-1	
184920	P 6/m m m	Sr (Ni0.5 Si0.5)2	AlB2	Electronic and pressure dependent vibrational properties of silicide Sr (Ni0.5 Si0.5)2	Physica B: Condensed Matter (Amsterdam, Netherlands) (2012) 407, (13) p. 2622-2625	1	293.00	2012	-1	
184947	F -4 3 m	Mn2 Ge	Heusler(half)#AlLiSi#MgAgAs	Origin of the Z-28 rule in (Mn2 Cu)-based Heusler alloys: a comparing study	Journal of Magnetism and Magnetic Materials (2012) 324, (13) p. 2127-2130	4	293.00	2012	-1	
184948	F -4 3 m	Mn2 Sb	Heusler(half)#AlLiSi#MgAgAs	Origin of the Z-28 rule in (Mn2 Cu)-based Heusler alloys: a comparing study	Journal of Magnetism and Magnetic Materials (2012) 324, (13) p. 2127-2130	4	293.00	2012	-1	
185080	F m -3 m	U O2	Fluorite#CaF2	Investigation of urania within LDA+U method	Journal of Physics and Chemistry of Solids (2012) 73, (8) p. 1003-1009	4	293.00	2012	-1	
185123	F m -3 m	Zr O2	Fluorite#CaF2	Defect configuration and phase stability of cubic versus tetragonal yttria-stabilized zirconia	Solid State Ionics (2012) 215,  p. 16-23	4	293.00	2012	-1	
185124	P 42/n m c S	Zr O2	Zirconia#ZrO2(HT)	Defect configuration and phase stability of cubic versus tetragonal yttria-stabilized zirconia	Solid State Ionics (2012) 215,  p. 16-23	2	293.00	2012	-1	
185125	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Defect configuration and phase stability of cubic versus tetragonal yttria-stabilized zirconia	Solid State Ionics (2012) 215,  p. 16-23	4	293.00	2012	-1	
185351	P a -3	Si P2	Pyrite#FeS2(cP12)	First principles calculations on structure, bonding and vibrational frequencies of Si P2	Journal of Chemical Physics (2011) 138,   Article ID 124508 (p. 1-7)	4	293.00	2011	-1	
185513	F m -3 m	Os N2	Fluorite#CaF2	Structural and thermodynamic properties of Os N2 from first-principles calculations	Chinese Physics B (2011) 20,   Article ID 045101 (p. 1-7)	4	0.00	2011	-1	
185624	P 63/m m c	Ni2 In	Ni2In#Co1.75Ge	Study of cohesive, electronic and magnetic properties of the Ni-In intermetallic system	Physica B: Condensed Matter (Amsterdam, Netherlands) (2012) 407, (16) p. 3236-3239	2	293.00	2012	-1	
185655	P 63 m c	Ca Ge2	CdI2(hP6)	Temperature and pressure effects on phase stabilities in the Ca-Ge system from first-principles calculations and Debye-Gruneisen model	Intermetallics (2012) 28,  p. 108-119	2	293.00	2012	-1	
185656	R -3 m H	Ca Ge2	ZrCl(filled)#SmSI	Temperature and pressure effects on phase stabilities in the Ca-Ge system from first-principles calculations and Debye-Gruneisen model	Intermetallics (2012) 28,  p. 108-119	6	293.00	2012	-1	
185657	P -3 m 1	Ca Ge2	EuGe2#PtTe2	Temperature and pressure effects on phase stabilities in the Ca-Ge system from first-principles calculations and Debye-Gruneisen model	Intermetallics (2012) 28,  p. 108-119	1	293.00	2012	-1	
185658	R -3 m H	Ca Ge2		Temperature and pressure effects on phase stabilities in the Ca-Ge system from first-principles calculations and Debye-Gruneisen model	Intermetallics (2012) 28,  p. 108-119	3	293.00	2012	-1	
185885	P 42/m n m	Cr O2	Rutile#TiO2	Structural and magnetic properties of chromium dioxide at high pressures	Solid State Communications (2012) 152,  p. 1216-1220	2	293.00	2012	-1	
185886	P n n m	Cr O2	CaCl2	Structural and magnetic properties of chromium dioxide at high pressures	Solid State Communications (2012) 152,  p. 1216-1220	2	293.00	2012	-1	
185887	P b c n	Cr O2	α−PbO2#Fe2N.94	Structural and magnetic properties of chromium dioxide at high pressures	Solid State Communications (2012) 152,  p. 1216-1220	4	293.00	2012	-1	
185888	P a -3	Cr O2	PdF2(cP12)	Structural and magnetic properties of chromium dioxide at high pressures	Solid State Communications (2012) 152,  p. 1216-1220	4	293.00	2012	-1	
185937	P 63/m m c	W2 C	W2C(hP3)	Structure, bonding and stability of semi-carbides M2 C and sub-carbides M4 C (M= V, Cr, Nb, Mo, Ta, W)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2012) 407, (18) p. 3833-3838	1	293.00	2012	-1	
185938	P 63/m m c	V2 C	W2C(hP3)	Structure, bonding and stability of semi-carbides M2 C and sub-carbides M4 C (M= V, Cr, Nb, Mo, Ta, W)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2012) 407, (18) p. 3833-3838	1	293.00	2012	-1	
185939	P 63/m m c	Ta2 C	W2C(hP3)	Structure, bonding and stability of semi-carbides M2 C and sub-carbides M4 C (M= V, Cr, Nb, Mo, Ta, W)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2012) 407, (18) p. 3833-3838	1	293.00	2012	-1	
185940	P 63/m m c	Mo2 C	W2C(hP3)	Structure, bonding and stability of semi-carbides M2 C and sub-carbides M4 C (M= V, Cr, Nb, Mo, Ta, W)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2012) 407, (18) p. 3833-3838	1	293.00	2012	-1	
185941	P 63/m m c	Nb2 C	W2C(hP3)	Structure, bonding and stability of semi-carbides M2 C and sub-carbides M4 C (M= V, Cr, Nb, Mo, Ta, W)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2012) 407, (18) p. 3833-3838	1	293.00	2012	-1	
185942	P 63/m m c	Cr2 C	W2C(hP3)	Structure, bonding and stability of semi-carbides M2 C and sub-carbides M4 C (M= V, Cr, Nb, Mo, Ta, W)	Physica B: Condensed Matter (Amsterdam, Netherlands) (2012) 407, (18) p. 3833-3838	1	293.00	2012	-1	
186177	P 43 3 2	Na C2		Mechanical stabilities of K4 carbon and K4-like Na C2	Journal of Physics and Chemistry of Solids (2012) 73, (11) p. 1264-1267	4	293.00	2012	-1	
186183	F m -3 m	Pu O2	Fluorite#CaF2	Evaluation of thermal properties of Pu O2 and alpha - Pu2 O3 by atomic simulation	Journal of Alloys and Compounds (2012) 539,  p. 7-11	4	293.00	2012	-1	
186186	P 42/m n m	Ti O2	Rutile#TiO2	First principles study on the p-type transparent conducting properties of rutile Ti1-x Inx O2	Journal of Alloys and Compounds (2012) 539,  p. 221-225	2	293.00	2012	-1	
186201	P n m a	Re2 P	Re2P	Materials properties of ultra-incompressible Re2 P	Chemistry of Materials (2012) 24,  p. 3240-3246	4	293.00	2012	-1	
186203	P n m a	Re2 P	Re2P	Materials properties of ultra-incompressible Re2 P	Chemistry of Materials (2012) 24,  p. 3240-3246	4	293.00	2012	-1	
186403	P 6/m m m	Ce Ga2	AlB2	The structural, elastic and thermodynamic properties of intermetallic compound Ce Ga2	Central European Journal of Physics (2012) 10, (1) p. 197-205	1	293.00	2012	-1	
186412	I 4/m m m	Pd Zr2	CuZr2	The electronic, elastic and structural properties of Pd-Zr intermetallic	Computational Materials Science (2012) 51, (1) p. 1-6	2	293.00	2012	-1	
186413	I 4/m m m	Pd2 Zr	AlCr2#MoSi2	The electronic, elastic and structural properties of Pd-Zr intermetallic	Computational Materials Science (2012) 51, (1) p. 1-6	2	293.00	2012	-1	
186475	F d -3 m Z	Al2 Sc	Laves(cub)#MgCu2	First-principles calculations on structure, elastic and thermodynamic properties of Al2X (X = Sc, Y) under pressure	Journal of Materials Science & Technology (Shenyang, China) (2012) 28, (2) p. 155-163	8	293.00	2012	-1	
186476	F d -3 m Z	Al2 Y	Laves(cub)#MgCu2	First-principles calculations on structure, elastic and thermodynamic properties of Al2X (X = Sc, Y) under pressure	Journal of Materials Science & Technology (Shenyang, China) (2012) 28, (2) p. 155-163	8	293.00	2012	-1	
186559	P 6/m m m	Zr B2	AlB2	Crystal structure and elastic properties of Zr B compared with Zr B2: A first-principles study	Computational Materials Science (2010) 49, (4) p. 814-819	1	293.00	2010	-1	
186672	F m -3 m	Zr O2	Fluorite#CaF2	Cation coordination and interstitial oxygen occupancy in co-doped zirconia from first principles	Solid State Ionics (2012) 227,  p. 66-72	4	293.00	2012	-1	
186673	P 42/n m c Z	Zr O2	Zirconia#ZrO2(HT)	Cation coordination and interstitial oxygen occupancy in co-doped zirconia from first principles	Solid State Ionics (2012) 227,  p. 66-72	2	293.00	2012	-1	
186674	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Cation coordination and interstitial oxygen occupancy in co-doped zirconia from first principles	Solid State Ionics (2012) 227,  p. 66-72	4	293.00	2012	-1	
186680	I 4/m c m	Al2 Cu	CuAl2	Structural, elastic and electronic properties of Theta (Al2 Cu) and S (Al2 Cu Mg) strengthening precipitates in Al - Cu - Mg series alloys: First-principles calculations	Solid State Communications (2012) 152, (23) p. 2100-2104	4	293.00	2012	-1	
186762	P 6/m m m	Be B2	AlB2	Full-potential study of structural and electronic properties of M B2-type metal diborides (M = Be, Mg and Ca)	Computational Materials Science (2011) 50, (6) p. 1889-1893	1	293.00	2011	-1	
186763	P 6/m m m	Mg B2	AlB2	Full-potential study of structural and electronic properties of M B2-type metal diborides (M = Be, Mg and Ca)	Computational Materials Science (2011) 50, (6) p. 1889-1893	1	293.00	2011	-1	
186764	P 6/m m m	Ca B2	AlB2	Full-potential study of structural and electronic properties of M B2-type metal diborides (M = Be, Mg and Ca)	Computational Materials Science (2011) 50, (6) p. 1889-1893	1	293.00	2011	-1	
186765	C m c a	Os Si2	FeSi2(oS48)	First-principles calculations of the structural and elastic properties of OsSi2 at high pressure	Computational Materials Science (2011) 50, (7) p. 2009-2013	16	293.00	2011	-1	
186766	C m c a	Os Si2	FeSi2(oS48)	First-principles calculations of the structural and elastic properties of OsSi2 at high pressure	Computational Materials Science (2011) 50, (7) p. 2009-2013	16	293.00	2011	-1	
186836	P 42/m n m	Cr O2	Rutile#TiO2	Pressure-induced phase transition and structural properties of Cr O2	Phase Transitions (2012) 85, (8) p. 708-717	2	293.00	2012	-1	
186837	P a -3	Cr O2	PdF2(cP12)	Pressure-induced phase transition and structural properties of Cr O2	Phase Transitions (2012) 85, (8) p. 708-717	4	293.00	2012	-1	
186838	F m -3 m	Cr O2	Fluorite#CaF2	Pressure-induced phase transition and structural properties of Cr O2	Phase Transitions (2012) 85, (8) p. 708-717	4	293.00	2012	-1	
186927	P 1	(Mn1.1 Fe0.9) (P0.8 Ge0.2)		Ab initio study of electronic and magnetic structure and structural phase transition of (Fe1-x Mnx)2 P1-y Gey alloys	Acta Physica Polonica, A (2012) 121, (5-6) p. 1162-1164	3	293.00	2012	-1	
186928	P 1	(Mn1.1 Fe0.9) (P0.8 Ge0.2)		Ab initio study of electronic and magnetic structure and structural phase transition of (Fe1-x Mnx)2 P1-y Gey alloys	Acta Physica Polonica, A (2012) 121, (5-6) p. 1162-1164	3	293.00	2012	-1	
