CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
677661	F m -3 m	Rb2 O	Fluorite#CaF2	Transmutation of ABO$_4$ compounds incorporating technetium-99 and caesium-137	Modelling and Simulation in Materials Science and Engineering (2017) 25, (2) p. 025011-025011	4	293.00	2017	-1	
677693	C m c a	Fe Si2	FeSi2(oS48)	Study of the 1:2 region of Fe-Si system: The interplay between $\alpha$ − and $\beta$ − FeSi$_2$	Scripta Materialia (2017) 133,  p. 37-40	16	293.00	2017	-1	
677708	F d -3 m S	Tb Fe2	Laves(cub)#MgCu2	Thermoelectric properties of TbFe$_2$ and TbCo$_2$ in C15- laves phase: Spin-polarized DFT+U approach	Journal of Magnetism and Magnetic Materials (2017) 422,  p. 287-298	8	293.00	2017	-1	
677709	F d -3 m S	Tb Co2	Laves(cub)#MgCu2	Thermoelectric properties of TbFe$_2$ and TbCo$_2$ in C15- laves phase: Spin-polarized DFT+U approach	Journal of Magnetism and Magnetic Materials (2017) 422,  p. 287-298	8	293.00	2017	-1	
677816	P 42/m n m	Mg H2	Rutile#TiO2	Semiconducting antiferromagnetism in MgH$_2$ doped with 3d transition metals: A first-principles view	Journal of Magnetism and Magnetic Materials (2017) 441,  p. 799-805	2	293.00	2017	-1	
677841	F d -3 m S	Pr Fe2	Laves(cub)#MgCu2	A first-principles study of elastic, magnetic, and structural properties of PrX$_2$ (X=Fe, Mn, Co) compounds	Journal of Magnetism and Magnetic Materials (2017) 423,  p. 447-452	8	293.00	2017	-1	
677842	F d -3 m S	Pr Co2	Laves(cub)#MgCu2	A first-principles study of elastic, magnetic, and structural properties of PrX$_2$ (X=Fe, Mn, Co) compounds	Journal of Magnetism and Magnetic Materials (2017) 423,  p. 447-452	8	293.00	2017	-1	
677843	F d -3 m S	Pr Mn2	Laves(cub)#MgCu2	A first-principles study of elastic, magnetic, and structural properties of PrX$_2$ (X=Fe, Mn, Co) compounds	Journal of Magnetism and Magnetic Materials (2017) 423,  p. 447-452	8	293.00	2017	-1	
678071	F m -3 m	Ce O2	Fluorite#CaF2	Disentangling the role of small polarons and oxygen vacancies in CeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2017) 95, (24)  Article ID 245101 (p. null-null)	4	293.00	2017	-1	
678073	P c a 21	Hf O2	CoAsS	Reversible spin texture in ferroelectric HfO$_2$	Physical Review B: Condensed Matter and Materials Physics (2017) 95, (24)  Article ID 245141 (p. null-null)	4	293.00	2017	-1	
678075	P n -3 m S	Cu2 O	Cuprite#Cu2O	Ab initio study of the lattice thermal conductivity of Cu$_2$O using the generalized gradient approximation and hybrid density functional methods	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (1)  Article ID 014304 (p. null-null)	2	293.00	2017	-1	
678111	I -4 m 2	Al2 As		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678112	P -3 m 1	Al2 C	CdI2(hP3)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	1	293.00	2017	-1	
678113	I -4 m 2	Al2 N		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678114	R -3 m H	Al2 O		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	6	293.00	2017	-1	
678115	P -3 m 1	Al2 S		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678116	I -4 m 2	Al2 Sb		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678118	I 4/m m m	Ba2 As	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678119	I 4/m m m	Ba2 Bi	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678120	P 4/m m m	Ba2 C		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678121	R -3 m H	Ba2 N		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678122	P 4/n m m S	Ba2 O	Matlockite#PbClF	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678123	P 4/n m m S	Ba2 S		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678124	I 4/m m m	Ba2 Sb	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678127	R -3 m H	Be2 Bi	ZrCl(filled)#SmSI	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	6	293.00	2017	-1	
678128	R 3 m H	Be2 N	ZnS(9R)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	6	293.00	2017	-1	
678129	R 3 m H	Be2 O		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	6	293.00	2017	-1	
678131	I 4/m m m	Ca2 As	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678132	I 4/m m m	Ca2 Bi	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678133	P 4/m m m	Ca2 C		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678134	R -3 m H	Ca2 N	Sr2N	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678135	R -3 m H	Ca2 O		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	6	293.00	2017	-1	
678136	R -3 m H	Ca2 S	CdI2(hR6)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	6	293.00	2017	-1	
678137	I 4/m m m	Ca2 Sb	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678140	I m m m	Hf2 As		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678141	I 4/m m m	Hf2 Bi	AlCr2#MoSi2	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678142	R -3 m H	Hf2 C	CdCl2(3R)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678143	P -3 m 1	Hf2 N	CdI2(hP3)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	1	293.00	2017	-1	
678144	P -3 m 1	Hf2 O	CdI2(hP3)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	1	293.00	2017	-1	
678145	P 63/m m c	Hf2 S	NbS2(hP6)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678146	I 4/m m m	Hf2 Sb	AlCr2#MoSi2	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678149	P 4/n m m S	La2 As	PrOI	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678150	R -3 m H	La2 Bi	CdCl2(3R)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678151	R -3 m H	La2 N	Sr2N	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678152	P -3 m 1	La2 O	CdI2(hP3)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	1	293.00	2017	-1	
678153	R 3 m H	La2 S		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	6	293.00	2017	-1	
678154	P 4/n m m S	La2 Sb	PrOI	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678157	I 4/m m m	Mg2 As	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678158	I m m m	Mg2 Bi		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678159	C m c m	Mg2 N		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678160	P -3 m 1	Mg2 O		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678161	P -3 m 1	Mg2 S	CdI2(hP3)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	1	293.00	2017	-1	
678162	I m m m	Mg2 Sb		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678165	P 4/n m m S	Sc2 As	Cu2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678166	R -3 m H	Sc2 C	CdCl2(3R)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678167	R -3 m H	Sc2 N	CdCl2(3R)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678168	I 41/a m d S	Sc2 O	Anatase#TiO2	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678169	P 4/n m m S	Sc2 S		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678172	I 4/m m m	Sr2 As	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678173	I 4/m m m	Sr2 Bi	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678174	R -3 m H	Sr2 N		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678175	R -3 m H	Sr2 O		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	6	293.00	2017	-1	
678176	P 4/n m m S	Sr2 S		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678177	I 4/m m m	Sr2 Sb	La2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678180	I m m m	Y2 As		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	4	293.00	2017	-1	
678181	P 4/n m m S	Y2 Bi	Cu2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678182	R -3 m H	Y2 C	Sr2N	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678183	R -3 m H	Y2 N	Sr2N	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678184	P 4/n m m S	Y2 S		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678185	P 4/n m m S	Y2 Sb	Cu2Sb	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678188	I 4/m m m	Zr2 As		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678189	I 4/m m m	Zr2 Bi	AlCr2#MoSi2	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678190	R -3 m H	Zr2 C	CdCl2(3R)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	3	293.00	2017	-1	
678191	P -3 m 1	Zr2 N	CdI2(hP3)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	1	293.00	2017	-1	
678192	P n n m	Zr2 O	CaCl2	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678193	P -3 m 1	Zr2 S	CdI2(hP3)	Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	1	293.00	2017	-1	
678194	I 4/m m m	Zr2 Sb		Computer-assisted inverse design of inorganic electrides	Physical Review X (2017) 7, (1)  Article ID 019903 (p. null-null)	2	293.00	2017	-1	
678348	P 42/m n m	Mn O2		Thermodynamics of phase selection in MnO$_2$ framework structures through alkali intercalation and hydration	Journal of the American Chemical Society (2017) 139, (7) p. 2672-2681	2	293.00	2017	-1	
678358	P n m a	Mn O2	MnO2	Thermodynamics of phase selection in MnO$_2$ framework structures through alkali intercalation and hydration	Journal of the American Chemical Society (2017) 139, (7) p. 2672-2681	4	293.00	2017	-1	
678371	C 1 2/m 1	Mn O2		Thermodynamics of phase selection in MnO$_2$ framework structures through alkali intercalation and hydration	Journal of the American Chemical Society (2017) 139, (7) p. 2672-2681	6	293.00	2017	-1	
678393	F d -3 m S	Mn O2		Thermodynamics of phase selection in MnO$_2$ framework structures through alkali intercalation and hydration	Journal of the American Chemical Society (2017) 139, (7) p. 2672-2681	16	293.00	2017	-1	
678411	I 4/m	Mn O2	MnO2(I4/M)	Thermodynamics of phase selection in MnO$_2$ framework structures through alkali intercalation and hydration	Journal of the American Chemical Society (2017) 139, (7) p. 2672-2681	8	293.00	2017	-1	
678433	C 1 2/m 1	Mn O2		Thermodynamics of phase selection in MnO$_2$ framework structures through alkali intercalation and hydration	Journal of the American Chemical Society (2017) 139, (7) p. 2672-2681	2	293.00	2017	-1	
678457	P 6/m m m	Na Sn2		Investigating sodium storage mechanisms in tin anodes: A combined pair distribution function analysis, density functional theory, and solid-state NMR approach	Journal of the American Chemical Society (2017) 139, (21) p. 7273-7286	1	293.00	2017	-1	
678463	F m -3 m	Ca H2	Fluorite#CaF2	Cubic fluorite-type CaH$_2$ with a small bandgap	Journal of the American Chemical Society (2017) 139, (33) p. 11317-11320	4	293.00	2017	-1	
678465	R -3 m R	Sr2 P		Exploration of stable strontium phosphide-based electrides: Theoretical structure prediction and experimental validation	Journal of the American Chemical Society (2017) 139, (44) p. 15668-15680	1	293.00	2017	-1	
678490	F d -3 m S	Al2 Sm	Laves(cub)#MgCu2	First-principles study of Al$_2$Sm intermetallic compound on structural, mechanical properties and electronic structure	Solid State Communications (2017) 251,  p. 98-103	8	293.00	2017	-1	
678491	F d -3 m S	Al2 La	Laves(cub)#MgCu2	First-principles study of Al$_2$Sm intermetallic compound on structural, mechanical properties and electronic structure	Solid State Communications (2017) 251,  p. 98-103	8	293.00	2017	-1	
678523	R -3 m H	Y2 C	Sr2N	First-principle study of pressure-induced phase transitions and electronic properties of electride Y$_2$C	Solid State Communications (2017) 266,  p. 34-38	3	293.00	2017	-1	
678524	P n m a	Y2 C	Co2Si	First-principle study of pressure-induced phase transitions and electronic properties of electride Y$_2$C	Solid State Communications (2017) 266,  p. 34-38	4	293.00	2017	-1	
678525	C 1 2/m 1	Y2 C		First-principle study of pressure-induced phase transitions and electronic properties of electride Y$_2$C	Solid State Communications (2017) 266,  p. 34-38	4	293.00	2017	-1	
678533	P 63/m m c	Al2 Ba	Laves(2H)#MgZn2	Structural, elastic and electronic properties of C14-type Al$_2$M (M=Mg, Ca, Sr and Ba) Laves phases	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 507,  p. 147-155	4	293.00	2017	-1	
678534	P 63/m m c	Al2 Ca	Laves(2H)#MgZn2	Structural, elastic and electronic properties of C14-type Al$_2$M (M=Mg, Ca, Sr and Ba) Laves phases	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 507,  p. 147-155	4	293.00	2017	-1	
678535	P 63/m m c	Al2 Mg	Laves(2H)#MgZn2	Structural, elastic and electronic properties of C14-type Al$_2$M (M=Mg, Ca, Sr and Ba) Laves phases	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 507,  p. 147-155	4	293.00	2017	-1	
678536	P 63/m m c	Al2 Sr	Laves(2H)#MgZn2	Structural, elastic and electronic properties of C14-type Al$_2$M (M=Mg, Ca, Sr and Ba) Laves phases	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 507,  p. 147-155	4	293.00	2017	-1	
678539	F m -3 m	Zr O2	Fluorite#CaF2	Structural, mechanical and thermodynamic properties of ZrO$_2$ polymorphs by first-principles calculation	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 511,  p. 10-19	4	293.00	2017	-1	
678569	F m -3 m	K2 Te	Fluorite#CaF2	Structural, elastic and lattice dynamical properties of the alkali metal tellurides: First-principles study	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 521,  p. 204-214	4	293.00	2017	-1	
678570	F m -3 m	Li2 Te	Fluorite#CaF2	Structural, elastic and lattice dynamical properties of the alkali metal tellurides: First-principles study	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 521,  p. 204-214	4	293.00	2017	-1	
678571	F m -3 m	Na2 Te	Fluorite#CaF2	Structural, elastic and lattice dynamical properties of the alkali metal tellurides: First-principles study	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 521,  p. 204-214	4	293.00	2017	-1	
678572	F m -3 m	Rb2 Te	Fluorite#CaF2	Structural, elastic and lattice dynamical properties of the alkali metal tellurides: First-principles study	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 521,  p. 204-214	4	293.00	2017	-1	
678573	F m -3 m	Mg2 Si	Fluorite#CaF2	Main reinforcement effects of precipitation phase Mg$_2$Cu$_3$Si, Mg$_2$Si and MgCu$_2$ on Mg-Cu-Si alloys by ab initio investigation	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 521,  p. 339-346	4	293.00	2017	-1	
678574	F d -3 m S	Mg Cu2	Laves(cub)#MgCu2	Main reinforcement effects of precipitation phase Mg$_2$Cu$_3$Si, Mg$_2$Si and MgCu$_2$ on Mg-Cu-Si alloys by ab initio investigation	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 521,  p. 339-346	8	293.00	2017	-1	
678607	P 6/m m m	Np Ga2	AlB2	Hyperfine field, electric field gradient, quadrupole coupling constant and magnetic properties of challenging actinide digallide	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 526,  p. 102-109	1	293.00	2017	-1	
678608	P 6/m m m	Pu Ga2	AlB2	Hyperfine field, electric field gradient, quadrupole coupling constant and magnetic properties of challenging actinide digallide	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 526,  p. 102-109	1	293.00	2017	-1	
678609	P 6/m m m	U Ga2	SmNiSb	Hyperfine field, electric field gradient, quadrupole coupling constant and magnetic properties of challenging actinide digallide	Physica B: Condensed Matter (Amsterdam, Netherlands) (2017) 526,  p. 102-109	1	293.00	2017	-1	
678704	P 63/m m c	Fe2 Ta	Laves(2H)#MgZn2	Magnetocrystalline anisotropy of Laves phase Fe$_2$Ta$_{1−x}$W$_x$ from first principles: Effect of 3d−5d hybridization	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (6)  Article ID 064422 (p. null-null)	4	293.00	2017	-1	
678705	P 63/m m c	Fe2 W	Laves(2H)#MgZn2	Magnetocrystalline anisotropy of Laves phase Fe$_2$Ta$_{1−x}$W$_x$ from first principles: Effect of 3d−5d hybridization	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (6)  Article ID 064422 (p. null-null)	4	293.00	2017	-1	
678711	P n -3 m Z	Cu2 O	Cuprite#Cu2O	Phonon properties of copper oxide phases from first principles	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (7)  Article ID 075202 (p. null-null)	2	293.00	2017	-1	
678714	P n -3 m Z	Ag2 O	Cuprite#Cu2O	Comparison of approximations in density functional theory calculations: Energetics and structure of binary oxides	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (9)  Article ID 094102 (p. null-null)	2	293.00	2017	-1	
678718	P n -3 m Z	Cu2 O	Cuprite#Cu2O	Comparison of approximations in density functional theory calculations: Energetics and structure of binary oxides	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (9)  Article ID 094102 (p. null-null)	2	293.00	2017	-1	
678719	F m -3 m	Hf O2	Fluorite#CaF2	Comparison of approximations in density functional theory calculations: Energetics and structure of binary oxides	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (9)  Article ID 094102 (p. null-null)	4	293.00	2017	-1	
678720	F m -3 m	K2 O	Fluorite#CaF2	Comparison of approximations in density functional theory calculations: Energetics and structure of binary oxides	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (9)  Article ID 094102 (p. null-null)	4	293.00	2017	-1	
678721	F m -3 m	Li2 O	Fluorite#CaF2	Comparison of approximations in density functional theory calculations: Energetics and structure of binary oxides	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (9)  Article ID 094102 (p. null-null)	4	293.00	2017	-1	
678723	F m -3 m	Na2 O	Fluorite#CaF2	Comparison of approximations in density functional theory calculations: Energetics and structure of binary oxides	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (9)  Article ID 094102 (p. null-null)	4	293.00	2017	-1	
678724	F m -3 m	Pb O2	Fluorite#CaF2	Comparison of approximations in density functional theory calculations: Energetics and structure of binary oxides	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (9)  Article ID 094102 (p. null-null)	4	293.00	2017	-1	
678725	F m -3 m	Rb2 O	Fluorite#CaF2	Comparison of approximations in density functional theory calculations: Energetics and structure of binary oxides	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (9)  Article ID 094102 (p. null-null)	4	293.00	2017	-1	
678779	F -4 3 m	Se Ga2	Heusler(half)#AlLiSi#MgAgAs	Recipe for generating Weyl semimetals with extended topologically protected features	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (12)  Article ID 121104(R) (p. null-null)	4	293.00	2017	-1	
678861	F d -3 m S	Ca Ir2	Laves(cub)#MgCu2	Effects of spin-orbit coupling on the electron-phonon superconductivity in the cubic Laves-phase compounds CaIr$_2$ and CaRh$_2$	Physical Review B (2017) 96, (13)  Article ID 134514 (p. 1-10)	8	293.00	2017	-1	
678862	F d -3 m S	Ca Ir2	Laves(cub)#MgCu2	Effects of spin-orbit coupling on the electron-phonon superconductivity in the cubic Laves-phase compounds CaIr$_2$ and CaRh$_2$	Physical Review B (2017) 96, (13)  Article ID 134514 (p. 1-10)	8	293.00	2017	-1	
678863	F d -3 m S	Ca Rh2	Laves(cub)#MgCu2	Effects of spin-orbit coupling on the electron-phonon superconductivity in the cubic Laves-phase compounds CaIr$_2$ and CaRh$_2$	Physical Review B (2017) 96, (13)  Article ID 134514 (p. 1-10)	8	293.00	2017	-1	
678864	F d -3 m S	Ca Rh2	Laves(cub)#MgCu2	Effects of spin-orbit coupling on the electron-phonon superconductivity in the cubic Laves-phase compounds CaIr$_2$ and CaRh$_2$	Physical Review B (2017) 96, (13)  Article ID 134514 (p. 1-10)	8	293.00	2017	-1	
678953	P -3 m 1	Hf Te2	CdI2(hP3)	Large nonsaturating magnetoresistance and pressure-induced phase transition in the layered semimetal HfTe$_2$	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (20)  Article ID 205148 (p. null-null)	1	293.00	2017	-1	
678954	P -3 m 1	Hf Te2	CdI2(hP3)	Large nonsaturating magnetoresistance and pressure-induced phase transition in the layered semimetal HfTe$_2$	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (20)  Article ID 205148 (p. null-null)	1	293.00	2017	-1	
678964	P 21 21 21	H2 S	Ag2S(oP12)	Refined phase diagram of the H-S system with high-T$_c$ superconductivity	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (22)  Article ID 220101(R) (p. null-null)	4	293.00	2017	-1	
678967	P b c m	H S2		Refined phase diagram of the H-S system with high-T$_c$ superconductivity	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (22)  Article ID 220101(R) (p. null-null)	4	293.00	2017	-1	
678971	F m -3 m	Cm O2	Fluorite#CaF2	Structural, electronic, and thermodynamic properties of curium dioxide: Density functional theory calculations	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (23)  Article ID 235137 (p. null-null)	4	293.00	2017	-1	
678972	F m -3 m	Cm O2	Fluorite#CaF2	Structural, electronic, and thermodynamic properties of curium dioxide: Density functional theory calculations	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (23)  Article ID 235137 (p. null-null)	4	293.00	2017	-1	
678973	F m -3 m	Cm O2	Fluorite#CaF2	Structural, electronic, and thermodynamic properties of curium dioxide: Density functional theory calculations	Physical Review B: Condensed Matter and Materials Physics (2017) 96, (23)  Article ID 235137 (p. null-null)	4	293.00	2017	-1	
679018	C 1 2/m 1	Th C2		Pressure-induced structural transformations and polymerization in ThC$_2$	Scientific Reports (2017) 7,   Article ID 45872 (p. 1-10)	4	293.00	2017	-1	
679019	C m m m	Th C2		Pressure-induced structural transformations and polymerization in ThC$_2$	Scientific Reports (2017) 7,   Article ID 45872 (p. 1-10)	2	293.00	2017	-1	
679020	I m m m	Th C2		Pressure-induced structural transformations and polymerization in ThC$_2$	Scientific Reports (2017) 7,   Article ID 45872 (p. 1-10)	4	293.00	2017	-1	
679021	P 6/m m m	Th C2		Pressure-induced structural transformations and polymerization in ThC$_2$	Scientific Reports (2017) 7,   Article ID 45872 (p. 1-10)	1	293.00	2017	-1	
679051	P n n m	S N2		Stability of sulfur nitrides: A first-principles study	Journal of Physical Chemistry C (2017) 121, (3) p. 1515-1520	2	293.00	2017	-1	
679057	P 63/m m c	W B2	ReB2	First-principles predictions of phase transition and mechanical properties of tungsten diboride under pressure	Journal of Physical Chemistry C (2017) 121, (13) p. 7397-7403	2	293.00	2017	-1	
